,deprotonated microstate ID,protonated microstate ID,deprotonated microstate smiles,protonated microstate smiles,AM1BCC partial charge (prot. atom),AM1BCC partial charge (deprot. atom),AM1BCC partial charge (prot. atoms 1 bond away),AM1BCC partial charge (deprot. atoms 1 bond away),AM1BCC partial charge (prot. atoms 2 bond away),AM1BCC partial charge (deprot. atoms 2 bond away),Gasteiger partial charge (prot. atom),Gasteiger partial charge (deprot. atom),Gasteiger partial charge (prot. atoms 1 bond away),Gasteiger partial charge (deprot. atoms 1 bond away),Gasteiger partial charge (prot. atoms 2 bond away),Gasteiger partial charge (deprot. atoms 2 bond away),Extented Hückel partial charge (prot. atom),Extented Hückel partial charge (deprot. atom),Extented Hückel partial charge (prot. atoms 1 bond away),Extented Hückel partial charge (deprot. atoms 1 bond away),Extented Hückel partial charge (prot. atoms 2 bond away),Extented Hückel partial charge (deprot. atoms 2 bond away),∆G_solv (kJ/mol) (prot-deprot),SASA (Shrake),SASA (Lee),Bond Order,Change in Enthalpy (kJ/mol) (prot-deprot),pKa,href,num ionizable groups,Weight,pKa source
1340,Orphenadrine_micro001,Orphenadrine_micro000,Cc1ccccc1C(OCCN(C)C)c1ccccc1,Cc1ccccc1C(OCC[NH+](C)C)c1ccccc1,-0.6784800291061401,-0.746399998664856,0.08535834153493245,0.16232667366663614,-0.41374168793360394,-0.45535166561603546,-0.3378995839971283,-0.30711152834981365,0.07773395643642692,-0.002023157098855439,-0.19295644567338996,-0.18454840083680113,0.16703707002591028,-0.6172147752741319,0.1912610203275694,0.20527995613766356,0.2518153378297395,-0.27205165845040985,-198.85197053966067,5.6649198729531145,5.630043070612318,0.7280062494576284,-2.947704325786527,8.91,OChem/ochem_database.pkl,1.0,270.18524080809,
1341,bisdimethylaminoethyl sulphide_micro001,bisdimethylaminoethyl sulphide_micro000,CN(C)CCSCCN(C)C,CN(C)CCSCC[NH+](C)C,-0.6809850335121155,-0.7465850114822388,0.09381667772928874,0.16755334039529166,-0.4753350218137105,-0.5043150186538696,-0.3391247627382086,-0.30858037185672493,0.07282903514964774,-0.006899692465647645,-0.2118472016660339,-0.20369267413505987,0.16275543037121365,-0.6101892549711636,0.19689849829831096,0.20823958490948813,0.08985619363229268,-0.42778547427163144,-658.6766276253296,4.926017280828796,5.444569906595802,0.7198861331088917,-1.1178221661131025,8.9,OChem/ochem_database.pkl,1.0,177.14199609208998,
1342,Tetrahydro-a-morphimethine_micro001,Tetrahydro-a-morphimethine_micro000,CN(C)CCC12c3c4ccc(O)c3OC1C(O)CCC2CC4,C[NH+](C)CCC12c3c4ccc(O)c3OC1C(O)CCC2CC4,-0.6831400394439697,-0.7128750085830688,0.09067333241303761,0.1468449980020523,-0.4870533620317777,-0.5040483400225639,-0.33977899493822517,-0.30936429215051314,0.07008791820154081,-0.009623009819709502,-0.2230921563471441,-0.21509752996856546,0.15526467602316874,-0.6295212263495626,0.19591389306261442,0.20806441451429128,0.10407228363432619,-0.4205059357325394,-196.0938407810791,4.433415552745916,4.383276171392104,0.7235778035435102,1.8309480844181647,8.65,OChem/ochem_database.pkl,3.0,304.19072011209,
1343,N-chloro-N-methylaminomethane_micro001,N-chloro-N-methylaminomethane_micro000,CN(C)Cl,C[NH+](C)Cl,-0.5728049874305725,-0.5093350410461426,0.12218500673770905,0.06644833584626515,-0.5728049874305725,-0.5093350410461426,-0.23808528840805823,-0.22632799562092545,0.10942668790238937,-0.006161099448409001,-0.23808528840805823,-0.22632799562092545,0.3835010976787568,-0.4137514752548693,0.12205883863369064,0.1348050660483394,0.3835010976787568,-0.4137514752548693,-3.724624729617309,5.418619008911675,5.448012150921018,0.7380728824244839,0.23822877013941035,0.46,OChem/ochem_database.pkl,1.0,80.02615332408999,
1344,"N,N-di-methylhydrazine_micro001","N,N-di-methylhydrazine_micro000",CN(C)N,CN(C)[NH3+],-0.5606500506401062,-0.5957900285720825,-0.6478749513626099,-0.6525700092315674,0.1636200100183487,0.2120550125837326,-0.27849189956861,-0.2693149406792865,-0.1661680603334041,-0.2532508315563629,0.035726480040618916,0.0010517997389187792,0.4115656963017451,-0.43939850772417544,-0.37081892925647736,-0.36206886551141,0.18405242514487818,0.17805837378987607,1.3627258504638675,3.4482120965801566,3.122129629331871,0.7137395028587559,0.596011447101382,7.21,OChem/ochem_database.pkl,1.0,61.07602470808999,
1345,Tetramethylhydrazine_micro001,Tetramethylhydrazine_micro000,CN(C)N(C)C,CN(C)[NH+](C)C,-0.40315499901771545,-0.5533750057220459,-0.17289833227793375,-0.05980832874774933,-0.10441999137401581,-0.18318749964237213,-0.2601337805495119,-0.24846787851186905,0.0016075736097679039,-0.08181733549098075,-0.11212962702204907,-0.12347997124620282,0.4206196625404408,-0.36072269051624667,-0.01618315306945674,-0.005390374527664443,0.30073145666503764,-0.09443676879106884,-2.722180879229736,4.433415552745916,4.420581798302005,0.7296880722644334,2.200479248324007,6.6,OChem/ochem_database.pkl,1.0,89.10732483608999,
1346,1-amino-1-dimethylhydrazono-2-trifluoroethane_micro001,1-amino-1-dimethylhydrazono-2-trifluoroethane_micro000,CN(C)NC(N)C(F)(F)F,CN(C)NC([NH3+])C(F)(F)F,-0.8515999913215637,-0.9212999939918518,0.32440999150276184,0.422014981508255,0.015849977731704712,0.004395008087158203,-0.3339491659753861,-0.3072953635592692,0.24833872355486733,0.16576457327146857,0.13105142611922602,0.09353924094074795,0.13599906171535767,-0.6934254019955672,0.4385970536182884,0.45481806931267466,0.6997753199346769,0.6924635012670842,-223.77801036008304,4.433415552745916,4.750790867748943,0.7132165861547932,0.3517746567184702,3.97,OChem/ochem_database.pkl,2.0,158.08995843209,
1347,N-hydroxy-N-methylaminomethane_micro001,N-hydroxy-N-methylaminomethane_micro000,CN(C)O,C[NH+](C)O,-0.46138501167297363,-0.48386499285697937,-0.0690449873606364,-0.06739165385564168,-0.46138501167297363,-0.48386499285697937,-0.19786480232735074,-0.19866572108779007,-0.008874004383082631,-0.09681038924055896,-0.19786480232735074,-0.19866572108779007,0.6505308802149747,-0.15452556820261612,-0.10960184875483282,-0.09477737848055062,0.6505308802149747,-0.15452556820261612,-297.20344616462404,4.433415552745916,4.502937827631943,0.7213186711379203,1.5442657567943165,5.2,OChem/ochem_database.pkl,2.0,62.060040296089994,
1348,N-t-butyl-N-methylaniline_micro001,N-t-butyl-N-methylaniline_micro000,CN(c1ccccc1)C(C)(C)C,C[NH+](c1ccccc1)C(C)(C)C,-0.556850016117096,-0.7585949897766113,0.06854833910862605,0.22882666190465292,-0.24340500576155527,-0.3067171424627304,-0.3007796849012045,-0.3697541087477408,0.09866271741240035,0.025048586885453517,-0.09036594602878716,-0.1348343998231722,0.1630071603756511,-0.5586222196102707,0.2734521158454109,0.26963069449977595,-0.004453684381167817,-0.2182218537897305,-6.8727256778594965,3.4482120965801566,3.4396774595971444,0.714477142247964,-1.4759299973677353,7.39,OChem/ochem_database.pkl,1.0,164.14337599609,
1349,N-cyclopentyl-N-methylaniline_micro001,N-cyclopentyl-N-methylaniline_micro000,CN(c1ccccc1)C1CCCC1,C[NH+](c1ccccc1)C1CCCC1,-0.5465649962425232,-0.757860004901886,0.05331167330344518,0.22090833385785422,-0.24980666985114416,-0.3332933361331622,-0.3025033421969445,-0.3716131327150894,0.09797696551894484,0.02397352596374577,-0.10123901852997179,-0.14768418582402404,0.17218523507118377,-0.5382739290550665,0.25700104466750934,0.2508111136554463,0.020817244708170216,-0.2240598556346121,-0.4174161924377433,4.679716416787356,4.764274082068761,0.6964827578869076,2.451150761000554,6.71,OChem/ochem_database.pkl,1.0,176.14337599609,
1350,N-cyclohexyl-N-methylaniline_micro001,N-cyclohexyl-N-methylaniline_micro000,CN(c1ccccc1)C1CCCCC1,C[NH+](c1ccccc1)C1CCCCC1,-0.554544985294342,-0.7688300013542175,0.06076000382502874,0.22527500490347543,-0.2533966675400734,-0.3344400003552437,-0.30250334241358234,-0.37161313279872815,0.097976943480803,0.023973518936522293,-0.10124034762234731,-0.14768461894124332,0.16775570586468408,-0.5523760074063224,0.2564501393940485,0.25164808893347557,0.02270024327973726,-0.22439423202169276,-8.008364712854005,3.4482120965801566,3.7978376088715935,0.7108143418702179,-2.5776223095593442,6.35,OChem/ochem_database.pkl,1.0,190.15902606008999,
1351,N-METHYLIMINODIACETICACID_micro001,N-METHYLIMINODIACETICACID_micro000,CN(CC(=O)O)CC(=O)O,CN(CC(=O)O)CC(=O)[OH2+],-0.5782580971717834,-0.5400999784469604,0.6231149435043335,0.5992300510406494,-0.2055070586502552,-0.2039950117468834,-0.4802857728562782,-0.25092926584357134,0.3172102004740761,0.31720709309226,-0.07685070140341024,-0.19161411707104048,-0.7135160358852595,-1.1417393063868664,1.3441468445308777,1.342194253722181,-0.4458281361649962,-0.2295648265227671,-342.52130345214846,15.516954434610707,15.99914671328721,0.5634906401210653,-3.222323106783039,2.15,OChem/ochem_database.pkl,1.0,148.06043422009,
1352,methylaminediacetic acid_micro001,methylaminediacetic acid_micro000,CN(CC(=O)[O-])CC(=O)[O-],C[NH+](CC(=O)[O-])CC(=O)[O-],-0.6324250102043152,-0.6826750040054321,-0.002514998118082682,0.09079334139823914,0.14147749543190002,0.11360999941825867,-0.32788109266120236,-0.29542052328850915,0.1006637486228058,0.021198452849188854,-0.11599411461933862,-0.11998148920268506,0.18309956498613342,-0.6213609464703198,0.21844157223494245,0.23053410287968776,0.7852033820542639,0.38259394942540054,-24.965136451757814,5.911220736994554,5.584837245916575,0.7277760946341504,4.128933780361804,9.57,OChem/ochem_database.pkl,1.0,146.04588131591,
1353,2-(N-(2-cyanoethyl)-N-methyl)aminopropylbenzene_micro001,2-(N-(2-cyanoethyl)-N-methyl)aminopropylbenzene_micro000,CN(CCC#N)CCCc1ccccc1,C[NH+](CCC#N)CCCc1ccccc1,-0.6819950342178345,-0.7366399765014648,0.0944566677014033,0.16481833656628928,-0.37497126776725054,-0.394823738373816,-0.33650772847873284,-0.30533385433627896,0.07792670856980766,-0.0014279772429830369,-0.14706477520206948,-0.14980650325934264,0.15609187431857074,-0.6093414069280498,0.2263791688435437,0.2389158842596372,0.09453153910040957,-0.2899274207308826,-4.031386186743163,5.172318144870235,4.9089239196560905,0.7301458518150086,-3.515871330992328,6.95,OChem/ochem_database.pkl,1.0,203.15427502808998,
1354,1-amino-3-(3-aminoproplylmethyl)aminopropane_micro001,1-amino-3-(3-aminoproplylmethyl)aminopropane_micro000,CN(CCC[NH3+])CCC[NH3+],C[NH+](CCC[NH3+])CCC[NH3+],-0.682960033416748,-0.7219300270080566,0.09565667311350505,0.15887834131717682,-0.40908752381801605,-0.4199000112712383,-0.33699358962300596,-0.3059189853189021,0.07702631809420675,-0.0023420557035779073,-0.1456474507574348,-0.1484014549163519,0.15266074568554922,-0.6111553930165585,0.21280406246590652,0.2258800800574665,0.06461912994760337,-0.3198280810815452,-55.063605138281446,4.679716416787356,4.14666215074781,0.7313980709549186,3.1764324613378956,6.5,OChem/ochem_database.pkl,3.0,148.17972696426997,
1355,1-chloro-2-(N-chloroethylmethyl)aminoethane_micro001,1-chloro-2-(N-chloroethylmethyl)aminoethane_micro000,CN(CCCl)CCCl,C[NH+](CCCl)CCCl,-0.6832050085067749,-0.8465700149536133,0.08827333152294159,0.21684333185354868,-0.35362500697374344,-0.4200650081038475,-0.3353964874573526,-0.30400231708502023,0.08262059524516531,0.0032348106642632467,-0.13193107162107648,-0.13447320524053674,0.14624445507453682,-0.6126276852705081,0.203959303315746,0.21681365901000837,0.1802178477655092,-0.20028643402725682,-224.43690875625,5.418619008911675,5.724478535521604,0.700606897612426,-1.0700961579841168,6.43,OChem/ochem_database.pkl,1.0,156.03413116408998,
1356,1-chloro-2-(2-hydroxyethylmethyl)aminoethane_micro001,1-chloro-2-(2-hydroxyethylmethyl)aminoethane_micro000,CN(CCO)CCCl,C[NH+](CCO)CCCl,-0.6797950267791748,-0.7145749926567078,0.07778833309809367,0.14170667032400766,-0.3158825170248747,-0.31666249781847,-0.3344841834634526,-0.30290786747536197,0.0858854249926227,0.006486538687939167,-0.1263203159616941,-0.12874315376275935,0.15655739542357092,-0.6087814955547718,0.2029980222393345,0.2148293420674158,0.23495695167317043,-0.14855849280697173,-210.91669003511961,4.926017280828796,4.970149925710324,0.7129312206420106,-0.17412381526382603,7.645,OChem/ochem_database.pkl,2.0,138.06801813609,
1357,1-hydroxy-2-(2-hydroxyethylmethyl)aminoethane_micro001,1-hydroxy-2-(2-hydroxyethylmethyl)aminoethane_micro000,CN(CCO)CCO,C[NH+](CCO)CCO,-0.6710200309753418,-0.7108699679374695,0.06649667024612427,0.13283833861351013,-0.27642251551151276,-0.2918374836444855,-0.3335719007572385,-0.3018134441571667,0.08915025494523339,0.00973826826238685,-0.12070956984146125,-0.12301311377000156,0.16457019794560057,-0.60651184889652,0.20178016862252077,0.21619975720661397,0.28865967138674875,-0.09755864880786032,-200.6066590018799,4.679716416787356,4.874423956490976,0.7184462868744829,1.9043690411445962,8.545,OChem/ochem_database.pkl,3.0,120.10190510809,
1358,"1-(2,4-dibromo)phenyl-1-methylhydrazine_micro001","1-(2,4-dibromo)phenyl-1-methylhydrazine_micro000",CN(N)c1ccc(Br)cc1Br,CN([NH3+])c1ccc(Br)cc1Br,-0.5538350343704224,-0.5626000165939331,-0.5806499719619751,-0.5687999725341797,0.19048500061035156,0.2239850088953972,-0.2553990108535929,-0.24803902137128203,-0.23120927923236093,-0.31298220514935415,0.07930667737689513,0.04430413757327879,0.40428603643701094,-0.4409779899034298,-0.3418852431647432,-0.3259298639842318,0.19451384468974617,0.1884431424750899,0.43158514155273053,4.433415552745916,4.635705499518466,0.7134835536894033,2.054596875948022,4.65,OChem/ochem_database.pkl,1.0,278.91269890809,
1359,"1-methyl-1-(2,4-dimethyl)phenylhydrazine_micro001","1-methyl-1-(2,4-dimethyl)phenylhydrazine_micro000",Cc1ccc(N(C)N)c(C)c1,Cc1ccc(N(C)[NH3+])c(C)c1,-0.6342450380325317,-0.5920799970626831,-0.35246002674102783,-0.5021499991416931,0.026540003716945648,0.16228751093149185,-0.25542876546378207,-0.24806834063314726,-0.23209688282239527,-0.3138623228715253,0.07362574297640938,0.038611097339242145,0.41016992698694915,-0.4402737764863835,-0.3385233551011406,-0.30614955753701656,0.21310768772597394,0.20734599074793814,-7.308712378027344,3.9408138246630364,4.221608056014432,0.7034402725381658,2.5157330271924168,6.03,OChem/ochem_database.pkl,1.0,151.12297490009,
1360,1-(m-bromophenyl)-1-methylhydrazine_micro001,1-(m-bromophenyl)-1-methylhydrazine_micro000,CN(N)c1cccc(Br)c1,CN([NH3+])c1cccc(Br)c1,-0.5234000086784363,-0.552715003490448,-0.6106950044631958,-0.5885649919509888,0.13907750323414803,0.20497749745845795,-0.2554379187152191,-0.24807736635999425,-0.23232803869353633,-0.31409167574005553,0.07271801483969846,0.03769978726398441,0.41222566731549537,-0.4372432478681848,-0.3457636443195392,-0.3218549030075807,0.23847670843796853,0.23232554859294258,-4.18809025327149,5.6649198729531145,5.24354099342463,0.7131214145293532,2.6088100782572923,4.3,OChem/ochem_database.pkl,1.0,201.00218684009,
1361,1-(m-chlorophenyl)-1-methylhydrazine_micro001,1-(m-chlorophenyl)-1-methylhydrazine_micro000,CN(N)c1cccc(Cl)c1,CN([NH3+])c1cccc(Cl)c1,-0.5274350643157959,-0.5557600259780884,-0.6080150604248047,-0.5891050100326538,0.14240500330924988,0.20867250859737396,-0.25543770788831915,-0.2480771597250935,-0.2323147521501775,-0.3140785266583205,0.07289767383786308,0.03787957112941757,0.4133321807874233,-0.43895826231966256,-0.35805699134770863,-0.3264453881738067,0.23803237046940212,0.23097932124929482,-1.8362487672241201,5.418619008911675,5.122079618403013,0.7139886096951376,2.509421042188695,4.43,OChem/ochem_database.pkl,1.0,157.05270242009,
1362,1-(p-bromophenyl)-1-methylhydrazine_micro001,1-(p-bromophenyl)-1-methylhydrazine_micro000,CN(N)c1ccc(Br)cc1,CN([NH3+])c1ccc(Br)cc1,-0.5286149978637695,-0.5556550025939941,-0.6085350513458252,-0.5958800315856934,0.13851750269532204,0.21262501180171967,-0.2554385590615912,-0.24807799399494104,-0.23236786181394997,-0.3141310880047165,0.0721954202965237,0.03717679968608119,0.40904884943672676,-0.4414816367522063,-0.3324825895475131,-0.31508795262484646,0.21749169447542802,0.2119086058006778,-1.8409283914428727,4.679716416787356,4.315674173811879,0.7121725297668778,2.7102659443868835,4.62,OChem/ochem_database.pkl,1.0,201.00218684009,
1363,1-(3-bromo-4-methyl)phenyl-1-methylhydrazine_micro001,1-(3-bromo-4-methyl)phenyl-1-methylhydrazine_micro000,Cc1ccc(N(C)N)cc1Br,Cc1ccc(N(C)[NH3+])cc1Br,-0.6283000111579895,-0.6518349647521973,-0.3645400106906891,-0.4211900234222412,0.018775004893541336,0.11780000105500221,-0.25543791608882327,-0.2480773637934326,-0.2323276927379888,-0.3140913337887515,0.0727279541501828,0.03770972341540409,0.40850474704595086,-0.4406311122224716,-0.32257536269557696,-0.2932548057084211,0.22746398982794191,0.22093201191144585,-1.6047098552001984,4.433415552745916,3.91167052015904,0.7150995701178525,2.6584746028322126,4.62,OChem/ochem_database.pkl,1.0,215.01783690409,
1364,1-methyl-1-(p-tolyl)hydrazine_micro001,1-methyl-1-(p-tolyl)hydrazine_micro000,Cc1ccc(N(C)N)cc1,Cc1ccc(N(C)[NH3+])cc1,-0.623960018157959,-0.6452499628067017,-0.3684350252151489,-0.4165399968624115,0.018162500113248825,0.11151500791311264,-0.25543856656204467,-0.24807800132434937,-0.23236886421055927,-0.3141320787785167,0.07216569918198593,0.0371470889386003,0.4079580625817227,-0.4417826366826189,-0.31910717306934444,-0.2975207212161908,0.22569599490716452,0.21946820891691443,-3.7578894848022415,3.6945129606215965,3.9448775387601627,0.7097613762639859,3.0884615593309626,5.3,OChem/ochem_database.pkl,1.0,137.10732483609,
1365,1-(2-bromo-4-methyl)phenyl-1-methylhydrazine_micro001,1-(2-bromo-4-methyl)phenyl-1-methylhydrazine_micro000,Cc1ccc(N(C)N)c(Br)c1,Cc1ccc(N(C)[NH3+])c(Br)c1,-0.6472150087356567,-0.605739951133728,-0.36234501004219055,-0.49975499510765076,0.05515250191092491,0.17726250737905502,-0.2553990184940539,-0.24803902883799264,-0.23121030006928311,-0.3129832142172682,0.07927654968388358,0.044274020074706016,0.40383263148090537,-0.44108206936981814,-0.3362169987207892,-0.31144553509110495,0.20259662029793726,0.19651489168556147,-7.9717102272094635,5.418619008911675,5.7418197862608435,0.710712132765544,1.1766922635968882,4.95,OChem/ochem_database.pkl,1.0,215.01783690409,
1366,1-(p-chlorophenyl)-1-methylhydrazine_micro001,1-(p-chlorophenyl)-1-methylhydrazine_micro000,CN(N)c1ccc(Cl)cc1,CN([NH3+])c1ccc(Cl)cc1,-0.5290050506591797,-0.5520099997520447,-0.606255054473877,-0.5866950154304504,0.1324775069952011,0.20488500595092773,-0.2554385557850892,-0.24807799079313458,-0.23236742639592245,-0.3141306576326651,0.07220817597143245,0.037189551054772715,0.4096755972334224,-0.44087734777454485,-0.3381579354591663,-0.3192558218486071,0.2100344437308076,0.20314768433379957,-1.3790179644287122,2.955610368497277,3.5533273156454235,0.7179241286524731,2.682475976801881,4.64,OChem/ochem_database.pkl,1.0,157.05270242009,
1367,1-methyl-1-(m-tolyl)hydrazine_micro001,1-methyl-1-(m-tolyl)hydrazine_micro000,Cc1cccc(N(C)N)c1,Cc1cccc(N(C)[NH3+])c1,-0.619420051574707,-0.6329500079154968,-0.37840500473976135,-0.43447500467300415,0.03377000615000725,0.12417000532150269,-0.2554384040953003,-0.2480778420728147,-0.23235899995776338,-0.3141223157390667,0.07228801967575088,0.03726951537842918,0.4100132777257231,-0.4384937092579138,-0.33951541250282274,-0.32094019407183455,0.23525014902212324,0.22931813394396042,-5.637849905078127,5.418619008911675,5.008885159227629,0.7121394887650775,2.838485677836233,5.09,OChem/ochem_database.pkl,1.0,137.10732483609,
1368,1-Methyl-1-phenylhydrazine_micro001,1-Methyl-1-phenylhydrazine_micro000,CN(N)c1ccccc1,CN([NH3+])c1ccccc1,-0.526045024394989,-0.5549449920654297,-0.6089149713516235,-0.589900016784668,0.13714750111103058,0.2052750065922737,-0.2554385691498103,-0.24807800385314835,-0.2323692050987188,-0.3141324157192626,0.07215590074459344,0.03713729363780674,0.4111023161471729,-0.43864708771752875,-0.336680413304101,-0.3245596661130214,0.23604373195521106,0.22994562235983634,-2.485352085876464,4.926017280828796,4.660979343046895,0.7157638549415047,2.799290285115424,4.98,OChem/ochem_database.pkl,1.0,123.09167477208999,
1369,1-(o-bromophenyl)-1-methylhydrazine_micro001,1-(o-bromophenyl)-1-methylhydrazine_micro000,CN(N)c1ccccc1Br,CN([NH3+])c1ccccc1Br,-0.5428650379180908,-0.5620999932289124,-0.5831999778747559,-0.5686349868774414,0.18608000129461288,0.21831750869750977,-0.25539902113010093,-0.248039031414141,-0.23121064722054582,-0.31298355737154493,0.0792666177904135,0.04426409125784467,0.40544784111678467,-0.44008907978645145,-0.338143603039992,-0.3190855962900956,0.2129878522377016,0.20604190192630042,0.6949112874755912,5.172318144870235,5.263275127867141,0.7115098718155695,1.335345940272485,4.68,OChem/ochem_database.pkl,1.0,201.00218684009,
1370,1-methyl-1-(o-tolyl)hydrazine_micro001,1-methyl-1-(o-tolyl)hydrazine_micro000,Cc1ccccc1N(C)N,Cc1ccccc1N(C)[NH3+],-0.6336800456047058,-0.6236000061035156,-0.3584650158882141,-0.45037001371383667,0.035082507878541946,0.1368125081062317,-0.25542876805993564,-0.24806834317017873,-0.23209722474966674,-0.3138626608441756,0.07361592678790116,0.0386012842711455,0.4108568889027896,-0.4396711321430136,-0.342674087280624,-0.31856826323182774,0.2230035550864401,0.21672216702349614,-3.3635509195434565,6.157521601035994,5.8516507290187,0.7040427010911179,1.9861506282939756,5.29,OChem/ochem_database.pkl,1.0,137.10732483609,
1371,1-(o-chlorophenyl)-1-methylhydrazine_micro001,1-(o-chlorophenyl)-1-methylhydrazine_micro000,CN(N)c1ccccc1Cl,CN([NH3+])c1ccccc1Cl,-0.5275050401687622,-0.564740002155304,-0.5956699848175049,-0.5695500373840332,0.14163750782608986,0.2097725048661232,-0.25538626003894427,-0.24802645517648358,-0.23084046593299007,-0.3126164511360853,0.08148080793647122,0.04648343526166364,0.40414897426383994,-0.44164343666518263,-0.3427367490170943,-0.32698143636075583,0.1984994982351595,0.1937455081194546,-1.258014029846187,5.6649198729531145,5.310943431222875,0.7101938065673009,1.3793105913053028,4.78,OChem/ochem_database.pkl,1.0,157.05270242009,
1372,1-methyl-1-(2-nitro)phenylhydrazine_micro001,1-methyl-1-(2-nitro)phenylhydrazine_micro000,CN(N)c1ccccc1[N+](=O)[O-],CN([NH3+])c1ccccc1[N+](=O)[O-],-0.5384650230407715,-0.5638999938964844,-0.5952500104904175,-0.5783300399780273,0.17452000826597214,0.2377600148320198,-0.25518787529527776,-0.24785930207297951,-0.22532623559491632,-0.3079917594968471,0.11099509468753502,0.07648130619983019,0.41588553882722207,-0.41589411591341824,-0.3228649307964356,-0.2391341100022613,0.2897468739401035,0.2790739620838392,8.010237617224128,4.187114688704476,4.215445341117534,0.7110857140499697,-2.1532138007699966,4.32,OChem/ochem_database.pkl,1.0,168.07675298009,
1373,Piroxicam_micro001,Piroxicam_micro000,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(=O)Nc2ccccn2)=C([OH2+])c2ccccc2S1(=O)=O,-0.5258150100708008,-0.7118000388145447,0.5608200132846832,0.47150999307632446,-0.3382209986448288,-0.44012126699090004,-0.30494483765560887,-0.23911006747532332,0.20772909468317963,0.08074332513364318,-0.1232692914556541,-0.15176642891912107,-0.2699859834010107,-0.8593274790227922,0.8139271097769792,0.4900253408301596,-0.4546145401861287,-0.33408368599993055,1.7801993258300968,10.83723801782335,11.033082690140072,0.6645068407531827,0.5537328764558217,5.07,OChem/ochem_database.pkl,1.0,332.06995334808994,
1374,"1,2-DIMETHYL-6-NITROBENZIMIDAZOLE_micro001","1,2-DIMETHYL-6-NITROBENZIMIDAZOLE_micro000",Cc1nc2ccc([N+](=O)[O-])cc2n1C,Cc1[nH+]c2ccc([N+](=O)[O-])cc2n1C,-0.22658999264240265,-0.5773450136184692,0.15702749975025654,0.33691002428531647,-0.13054799735546113,-0.2648729979991913,-0.24104546912423838,-0.233516315502359,0.2116031531492978,0.09761062245178079,-0.05145823803981546,-0.10466471615160597,-0.16333039491249873,-1.0020505421546089,0.5252560935650963,0.5559597051886338,-0.03580024270156733,-0.20593182461391715,1.291931863085935,12.56134406611343,12.110757488986538,0.7035626740975006,-2.530723565136949,4.2,OChem/ochem_database.pkl,1.0,192.07675298009,
1375,"1,2-DIMETHYL-5-NITROBENZIMIDAZOLE_micro001","1,2-DIMETHYL-5-NITROBENZIMIDAZOLE_micro000",Cc1nc2cc([N+](=O)[O-])ccc2n1C,Cc1[nH+]c2cc([N+](=O)[O-])ccc2n1C,-0.21565499901771545,-0.5532900094985962,0.13300999999046326,0.29645001143217087,-0.10801399797201157,-0.23179300408810377,-0.2408382416505157,-0.23325984431920993,0.21479709990442167,0.10077438430740196,-0.038519791643627496,-0.0916904946378099,-0.19083056526535272,-1.0346873121310893,0.47754815747146917,0.5111941232007833,-0.005344414606836695,-0.17689757162534356,0.7014798406005838,12.315043202071989,11.956254676190278,0.7006440440439121,-4.398430546845826,4.4,OChem/ochem_database.pkl,1.0,192.07675298009,
1376,"1,2-DIMETHYLBENZIMIDAZOLE_micro001","1,2-DIMETHYLBENZIMIDAZOLE_micro000",Cc1nc2ccccc2n1C,Cc1[nH+]c2ccccc2n1C,-0.21477501094341278,-0.5711550116539001,0.12859749048948288,0.30174000561237335,-0.12436400204896927,-0.25755499228835105,-0.24105287031773537,-0.23352527179477264,0.21133883865478023,0.09735300404785124,-0.05425043426890288,-0.1074524476022082,-0.19281402433148456,-1.0326161529094477,0.44340460705406803,0.47441546343050606,-0.050488234473242286,-0.22183739306571687,0.1263828542358425,12.56134406611343,12.115537299813475,0.7183903653638888,-7.396302584540393,6.55,OChem/ochem_database.pkl,1.0,147.09167477209,
1377,2-HYDROXYMETHYL-1-METHYLBENZIMIDAZOLE_micro001,2-HYDROXYMETHYL-1-METHYLBENZIMIDAZOLE_micro000,Cn1c(CO)nc2ccccc21,Cn1c(CO)[nH+]c2ccccc21,-0.20114000141620636,-0.5638300180435181,0.12228000164031982,0.2758825160562992,-0.06523000001907349,-0.2060849994421005,-0.23873704941255497,-0.23068589668898584,0.2260472436796827,0.11190801509891651,-0.03200624348912248,-0.0849823861897215,-0.18487094212609054,-1.0228534113861076,0.4338092880491164,0.46344330499813946,0.0484138470577423,-0.12273130868360944,-4.456133728955088,11.822441473989109,12.129825708990529,0.7053641575806049,0.9214002910544543,5.55,OChem/ochem_database.pkl,2.0,163.08658939209,
1378,"Pyridazine, 1,4-dihydro-1-methyl-4-oxo-:_micro001","Pyridazine, 1,4-dihydro-1-methyl-4-oxo-:_micro000",Cn1ccc(=O)cn1,CN1C=CC(=O)C=[NH+]1,0.054020002484321594,-0.3732699751853943,-0.16757749766111374,-0.03829500079154968,0.20341375656425953,0.0957762598991394,-0.12718515388535018,-0.1777556007506717,0.03597219890454155,-0.09039466151729805,0.06276484867614325,0.019576133188196315,0.2921572970482963,-0.5431613418126573,0.280855708145883,0.3139981924018336,0.3536141642967996,0.13861792788602917,1.829266219250492,11.329839745906229,10.968149890235207,0.7112878326322329,-0.05378174675175899,1.02,OChem/ochem_database.pkl,1.0,111.05528926408999,
